ID,start_date,incident_type,receiver_country,receiver_category,receiver_category_subcode,MITRE_impact,unweighted_cyber_intensity,target_multiplier,weighted_cyber_intensity,impact_indicator,impact_indicator_value,year,sector_cleaned,attack_type_cleaned,attacker_category_cleaned,is_eu,impact_indicator_tag,sector_tag,attack_type_tag,attacker_category_tag,cyber_intensity,total_attack_severity,impact_indicator_value_norm,unweighted_cyber_intensity_norm,weighted_cyber_intensity_norm,sector_tag_norm,attack_type_tag_norm,attacker_category_tag_norm,impact_indicator_tag_norm,total_attack_severity_norm,cyber_intensity_norm
223,2011-06-20 00:00:00,Data theft & Doxing,United States; Brazil; Italy; Anguilla; Zimbabwe; Australia,State institutions / political system; State institutions / political system; State institutions / political system; State institutions / political system; Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition) - State institutions / political system; State institutions / political system; State institutions / political system; State institutions / political system; Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition) - State institutions / political system; State institutions / political system; State institutions / political system; State institutions / political system; Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition) - State institutions / political system; State institutions / political system; State institutions / political system; State institutions / political system; Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition) - State institutions / political system; State institutions / political system; State institutions / political system; State institutions / political system; Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition) - State institutions / political system; State institutions / political system; State institutions / political system; State institutions / political system; Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition),Government / ministries; Judiciary; Police; Political parties;  - Government / ministries; Judiciary; Police; Political parties;  - Government / ministries; Judiciary; Police; Political parties;  - Government / ministries; Judiciary; Police; Political parties;  - Government / ministries; Judiciary; Police; Political parties;  - Government / ministries; Judiciary; Police; Political parties; ,,2,Moderate - high political importance,2.0,,,2011,State institutions / political system,Data theft & Doxing,Government / ministries,1,0,0,0,0,4.0,0.0,,-0.3498908250199382,-0.34747485468174005,-0.6023569253851326,-1.5512819803998905,-0.06830541603731805,-1.2936663622767581,-1.2185862248267252,-0.5209781198041697
226,2011-07-01 00:00:00,Data theft,"Iran, Islamic Republic of; Netherlands",Social groups; Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition) - Social groups; Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition),Advocacy / activists (e.g. human rights organizations);  - Advocacy / activists (e.g. human rights organizations); ,,1,Moderate - high political importance,1.0,,,2011,Social groups,Data theft,Advocacy / activists (e.g. human rights organizations),1,0,0,1,0,1.0,0.0,,-1.0958626829832387,-1.0788809422413372,-0.6023569253851326,-0.2697881705043288,-0.06830541603731805,-1.2936663622767581,-1.2185862248267252,-0.9246788779730947
196,2011-03-02 00:00:00,Disruption,Sweden; Australia,State institutions / political system; Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition) - State institutions / political system; Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition),Government / ministries;  - Government / ministries; ,,1,Moderate - high political importance,1.0,,,2011,State institutions / political system,Disruption,Government / ministries,1,0,0,2,0,1.0,0.0,,-1.0958626829832387,-1.0788809422413372,-0.6023569253851326,1.011705639391233,-0.06830541603731805,-1.2936663622767581,-1.2185862248267252,-0.9246788779730947
230,2011-07-08 00:00:00,Data theft & Doxing,Germany,State institutions / political system,Police,,2,Moderate - high political importance,2.0,,,2011,State institutions / political system,Data theft & Doxing,Police,1,0,0,0,0,4.0,0.0,,-0.3498908250199382,-0.34747485468174005,-0.6023569253851326,-1.5512819803998905,-0.06830541603731805,-1.2936663622767581,-1.2185862248267252,-0.5209781198041697
261,2011-09-04 00:00:00,Data theft & Doxing; Disruption,Belgium,International / supranational organization,,,2,Moderate - high political importance,2.0,,,2011,International / supranational organization,Data theft & Doxing,,1,0,0,0,0,4.0,0.0,,-0.3498908250199382,-0.34747485468174005,-0.6023569253851326,-1.5512819803998905,-0.06830541603731805,-1.2936663622767581,-1.2185862248267252,-0.5209781198041697
269,2011-09-19 00:00:00,Disruption,France,State institutions / political system,Government / ministries,,1,Moderate - high political importance,1.0,,,2011,State institutions / political system,Disruption,Government / ministries,1,0,0,2,0,1.0,0.0,,-1.0958626829832387,-1.0788809422413372,-0.6023569253851326,1.011705639391233,-0.06830541603731805,-1.2936663622767581,-1.2185862248267252,-0.9246788779730947
270,2011-09-26 00:00:00,Data theft & Doxing,Austria,State institutions / political system,Police,,1,Moderate - high political importance,1.0,,,2011,State institutions / political system,Data theft & Doxing,Police,1,0,0,0,0,1.0,0.0,,-1.0958626829832387,-1.0788809422413372,-0.6023569253851326,-1.5512819803998905,-0.06830541603731805,-1.2936663622767581,-1.2185862248267252,-0.9246788779730947
233,2011-07-13 00:00:00,Data theft & Doxing; Disruption,Germany,Media,,,2,Moderate - high political importance,2.0,,,2011,Media,Data theft & Doxing,,1,0,0,0,0,4.0,0.0,,-0.3498908250199382,-0.34747485468174005,-0.6023569253851326,-1.5512819803998905,-0.06830541603731805,-1.2936663622767581,-1.2185862248267252,-0.5209781198041697
238,2011-07-22 00:00:00,Data theft & Doxing,Austria,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition); End user(s) / specially protected groups,,,1,Moderate - high political importance,1.0,,,2011,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition),Data theft & Doxing,,1,0,0,0,0,1.0,0.0,,-1.0958626829832387,-1.0788809422413372,-0.6023569253851326,-1.5512819803998905,-0.06830541603731805,-1.2936663622767581,-1.2185862248267252,-0.9246788779730947
242,2011-07-25 00:00:00,Data theft & Doxing,Italy,State institutions / political system,Police,,1,Moderate - high political importance,1.0,,,2011,State institutions / political system,Data theft & Doxing,Police,1,0,0,0,0,1.0,0.0,,-1.0958626829832387,-1.0788809422413372,-0.6023569253851326,-1.5512819803998905,-0.06830541603731805,-1.2936663622767581,-1.2185862248267252,-0.9246788779730947
244,2011-07-28 00:00:00,Disruption,France,State institutions / political system,Government / ministries,,1,Moderate - high political importance,1.0,,,2011,State institutions / political system,Disruption,Government / ministries,1,0,0,2,0,1.0,0.0,,-1.0958626829832387,-1.0788809422413372,-0.6023569253851326,1.011705639391233,-0.06830541603731805,-1.2936663622767581,-1.2185862248267252,-0.9246788779730947
1206,2019-05-02 00:00:00,Data theft; Hijacking with Misuse,Saudi Arabia; India; United Arab Emirates; Egypt; Turkey; Croatia,Critical infrastructure; Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition); Media; Critical infrastructure; Critical infrastructure - Critical infrastructure; Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition); Media; Critical infrastructure; Critical infrastructure - Critical infrastructure; Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition); Media; Critical infrastructure; Critical infrastructure - Critical infrastructure; Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition); Media; Critical infrastructure; Critical infrastructure - Critical infrastructure; Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition); Media; Critical infrastructure; Critical infrastructure - Critical infrastructure; Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition); Media; Critical infrastructure; Critical infrastructure,Energy; ; ; Water; Finance - Energy; ; ; Water; Finance - Energy; ; ; Water; Finance - Energy; ; ; Water; Finance - Energy; ; ; Water; Finance - Energy; ; ; Water; Finance,,3,Moderate - high political importance,3.0,,0.0,2019,Critical infrastructure,Data theft,Energy,1,0,9,1,0,9.0,0.0,-2.2741541820626323,0.3960810329433623,0.3839312328778571,1.6614460249633878,-0.2697881705043288,-0.06830541603731805,-1.2936663622767581,-1.2185862248267252,0.15185647714403833
1219,2019-01-01 00:00:00,Data theft; Hijacking with Misuse,Russia; Portugal; Ukraine; Romania; Turkey; Turkmenistan; Afghanistan,State institutions / political system; International / supranational organization; Critical infrastructure; Social groups; Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition) - State institutions / political system; International / supranational organization; Critical infrastructure; Social groups; Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition) - State institutions / political system; International / supranational organization; Critical infrastructure; Social groups; Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition) - State institutions / political system; International / supranational organization; Critical infrastructure; Social groups; Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition) - State institutions / political system; International / supranational organization; Critical infrastructure; Social groups; Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition) - State institutions / political system; International / supranational organization; Critical infrastructure; Social groups; Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition) - State institutions / political system; International / supranational organization; Critical infrastructure; Social groups; Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition),Government / ministries; ; Defence industry; Religious;  - Government / ministries; ; Defence industry; Religious;  - Government / ministries; ; Defence industry; Religious;  - Government / ministries; ; Defence industry; Religious;  - Government / ministries; ; Defence industry; Religious;  - Government / ministries; ; Defence industry; Religious;  - Government / ministries; ; Defence industry; Religious; ,,3,Moderate - high political importance,3.0,,0.0,2019,State institutions / political system,Data theft,Government / ministries,1,0,0,1,0,9.0,0.0,-2.2741541820626323,0.3960810329433623,0.3839312328778571,-0.6023569253851326,-0.2697881705043288,-0.06830541603731805,-1.2936663622767581,-1.2185862248267252,0.15185647714403833
1220,2019-07-01 00:00:00,Data theft,"United States; Mena Region (region); France; Iran, Islamic Republic of",Social groups; Science - Social groups; Science - Social groups; Science - Social groups; Science,Political opposition / dissidents / expats;  - Political opposition / dissidents / expats;  - Political opposition / dissidents / expats;  - Political opposition / dissidents / expats; ,,1,Moderate - high political importance,1.0,,,2019,Social groups,Data theft,Political opposition / dissidents / expats,1,0,0,1,0,1.0,0.0,,-1.0958626829832387,-1.0788809422413372,-0.6023569253851326,-0.2697881705043288,-0.06830541603731805,-1.2936663622767581,-1.2185862248267252,-0.9246788779730947
1185,2018-01-01 00:00:00,Hijacking without Misuse,Germany,Critical infrastructure,Health,,1,Moderate - high political importance,1.0,,,2018,Critical infrastructure,Hijacking without Misuse,Health,1,0,9,0,0,1.0,0.0,,-1.0958626829832387,-1.0788809422413372,1.6614460249633878,-1.5512819803998905,-0.06830541603731805,-1.2936663622767581,-1.2185862248267252,-0.9246788779730947
1178,2018-01-01 00:00:00,Data theft; Hijacking with Misuse,Cyprus; Greece; Iraq; Albania; Turkey,State institutions / political system; State institutions / political system; State institutions / political system; Social groups; Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition) - State institutions / political system; State institutions / political system; State institutions / political system; Social groups; Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition) - State institutions / political system; State institutions / political system; State institutions / political system; Social groups; Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition) - State institutions / political system; State institutions / political system; State institutions / political system; Social groups; Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition) - State institutions / political system; State institutions / political system; State institutions / political system; Social groups; Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition),Government / ministries; Civil service / administration; Intelligence agencies; Religious;  - Government / ministries; Civil service / administration; Intelligence agencies; Religious;  - Government / ministries; Civil service / administration; Intelligence agencies; Religious;  - Government / ministries; Civil service / administration; Intelligence agencies; Religious;  - Government / ministries; Civil service / administration; Intelligence agencies; Religious; ,,3,Moderate - high political importance,3.0,,,2018,State institutions / political system,Data theft,Government / ministries,1,0,0,1,0,9.0,0.0,,0.3960810329433623,0.3839312328778571,-0.6023569253851326,-0.2697881705043288,-0.06830541603731805,-1.2936663622767581,-1.2185862248267252,0.15185647714403833
1224,2019-06-01 00:00:00,Data theft,Czech Republic,State institutions / political system,Government / ministries,,1,Moderate - high political importance,1.0,,,2019,State institutions / political system,Data theft,Government / ministries,1,0,0,1,0,1.0,0.0,,-1.0958626829832387,-1.0788809422413372,-0.6023569253851326,-0.2697881705043288,-0.06830541603731805,-1.2936663622767581,-1.2185862248267252,-0.9246788779730947
1258,2019-01-01 00:00:00,Data theft; Hijacking with Misuse,"United States; Australia; Netherlands; Korea, Republic of",Critical infrastructure; Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition); Critical infrastructure - Critical infrastructure; Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition); Critical infrastructure - Critical infrastructure; Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition); Critical infrastructure - Critical infrastructure; Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition); Critical infrastructure,Health; ; Defence industry - Health; ; Defence industry - Health; ; Defence industry - Health; ; Defence industry,,4,Moderate - high political importance,4.0,,0.0,2019,Critical infrastructure,Data theft,Health,1,0,9,1,0,16.0,0.0,-2.2741541820626323,1.1420528909066627,1.1153373204374541,1.6614460249633878,-0.2697881705043288,-0.06830541603731805,-1.2936663622767581,-1.2185862248267252,1.0938249128715296
1261,2019-01-01 00:00:00,Data theft & Doxing,Bulgaria,State institutions / political system,Government / ministries,,1,Moderate - high political importance,1.0,,,2019,State institutions / political system,Data theft & Doxing,Government / ministries,1,0,0,0,0,1.0,0.0,,-1.0958626829832387,-1.0788809422413372,-0.6023569253851326,-1.5512819803998905,-0.06830541603731805,-1.2936663622767581,-1.2185862248267252,-0.9246788779730947
1112,2018-03-02 00:00:00,Data theft; Hijacking with Misuse,Turkey; United States; Germany; Japan; Thailand; China; United Kingdom; Australia; Global (region),Critical infrastructure; Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition); Media - Critical infrastructure; Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition); Media - Critical infrastructure; Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition); Media - Critical infrastructure; Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition); Media - Critical infrastructure; Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition); Media - Critical infrastructure; Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition); Media - Critical infrastructure; Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition); Media - Critical infrastructure; Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition); Media - Critical infrastructure; Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition); Media,Finance; ;  - Finance; ;  - Finance; ;  - Finance; ;  - Finance; ;  - Finance; ;  - Finance; ;  - Finance; ;  - Finance; ; ,,3,Moderate - high political importance,3.0,,0.0,2018,Critical infrastructure,Data theft,Finance,1,0,9,1,0,9.0,0.0,-2.2741541820626323,0.3960810329433623,0.3839312328778571,1.6614460249633878,-0.2697881705043288,-0.06830541603731805,-1.2936663622767581,-1.2185862248267252,0.15185647714403833
1113,2018-03-08 00:00:00,Data theft & Doxing,Italy,State institutions / political system; Science,Government / ministries; ,,1,Moderate - high political importance,1.0,,,2018,State institutions / political system,Data theft & Doxing,Government / ministries,1,0,0,0,0,1.0,0.0,,-1.0958626829832387,-1.0788809422413372,-0.6023569253851326,-1.5512819803998905,-0.06830541603731805,-1.2936663622767581,-1.2185862248267252,-0.9246788779730947
1114,2018-04-01 00:00:00,Data theft; Hijacking with Misuse,"Germany; Poland; Turkey; India; Japan; Korea, Republic of",Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition) - Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition) - Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition) - Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition) - Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition) - Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition), -  -  -  -  - ,,3,Moderate - high political importance,3.0,,,2018,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition) - Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition) - Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition) - Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition) - Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition) - Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition),Data theft,-  -  -  -  -,1,0,0,1,0,9.0,0.0,,0.3960810329433623,0.3839312328778571,-0.6023569253851326,-0.2697881705043288,-0.06830541603731805,-1.2936663622767581,-1.2185862248267252,0.15185647714403833
1118,2018-04-30 00:00:00,Disruption,Greece,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition); Media,,,1,Moderate - high political importance,1.0,,0.0,2018,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition),Disruption,,1,0,0,2,0,1.0,0.0,-2.2741541820626323,-1.0958626829832387,-1.0788809422413372,-0.6023569253851326,1.011705639391233,-0.06830541603731805,-1.2936663622767581,-1.2185862248267252,-0.9246788779730947
1120,2018-05-01 00:00:00,Data theft; Hijacking with Misuse,Ukraine; Russia; Netherlands; France; Germany,Critical infrastructure; Critical infrastructure - Critical infrastructure; Critical infrastructure - Critical infrastructure; Critical infrastructure - Critical infrastructure; Critical infrastructure - Critical infrastructure; Critical infrastructure,Chemicals; Finance - Chemicals; Finance - Chemicals; Finance - Chemicals; Finance - Chemicals; Finance,,3,Moderate - high political importance,3.0,,,2018,Critical infrastructure,Data theft,Chemicals,1,0,9,1,0,9.0,0.0,,0.3960810329433623,0.3839312328778571,1.6614460249633878,-0.2697881705043288,-0.06830541603731805,-1.2936663622767581,-1.2185862248267252,0.15185647714403833
1124,2018-05-07 00:00:00,Disruption,Greece,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition),,,1,Moderate - high political importance,1.0,,,2018,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition),Disruption,,1,0,0,2,0,1.0,0.0,,-1.0958626829832387,-1.0788809422413372,-0.6023569253851326,1.011705639391233,-0.06830541603731805,-1.2936663622767581,-1.2185862248267252,-0.9246788779730947
1105,2018-02-01 00:00:00,Data theft; Hijacking with Misuse,United States; Russia; Spain; Pakistan; United Kingdom,State institutions / political system; State institutions / political system - State institutions / political system; State institutions / political system - State institutions / political system; State institutions / political system - State institutions / political system; State institutions / political system - State institutions / political system; State institutions / political system,Government / ministries; Intelligence agencies - Government / ministries; Intelligence agencies - Government / ministries; Intelligence agencies - Government / ministries; Intelligence agencies - Government / ministries; Intelligence agencies,,3,Moderate - high political importance,3.0,,,2018,State institutions / political system,Data theft,Government / ministries,1,0,0,1,0,9.0,0.0,,0.3960810329433623,0.3839312328778571,-0.6023569253851326,-0.2697881705043288,-0.06830541603731805,-1.2936663622767581,-1.2185862248267252,0.15185647714403833
1106,2018-02-06 00:00:00,Data theft & Doxing,Italy,State institutions / political system,Political parties,,1,Moderate - high political importance,1.0,,,2018,State institutions / political system,Data theft & Doxing,Political parties,1,0,0,0,0,1.0,0.0,,-1.0958626829832387,-1.0788809422413372,-0.6023569253851326,-1.5512819803998905,-0.06830541603731805,-1.2936663622767581,-1.2185862248267252,-0.9246788779730947
1176,2018-01-01 00:00:00,Data theft; Hijacking with Misuse,Belgium; United States,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition) - Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition), - ,,4,Moderate - high political importance,4.0,,0.0,2018,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition) - Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition),Data theft,-,1,0,0,1,0,16.0,0.0,-2.2741541820626323,1.1420528909066627,1.1153373204374541,-0.6023569253851326,-0.2697881705043288,-0.06830541603731805,-1.2936663622767581,-1.2185862248267252,1.0938249128715296
1168,2018-12-10 00:00:00,Disruption; Hijacking with Misuse,Europe (region); Middle East (region); Italy,Critical infrastructure; Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition) - Critical infrastructure; Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition) - Critical infrastructure; Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition),Energy;  - Energy;  - Energy; ,,3,Moderate - high political importance,3.0,,,2018,Critical infrastructure,Disruption,Energy,1,0,9,2,0,9.0,0.0,,0.3960810329433623,0.3839312328778571,1.6614460249633878,1.011705639391233,-0.06830541603731805,-1.2936663622767581,-1.2185862248267252,0.15185647714403833
1170,2018-12-19 00:00:00,Data theft,EU (institutions); Cyprus,State institutions / political system; International / supranational organization - State institutions / political system; International / supranational organization,Government / ministries;  - Government / ministries; ,,1,Moderate - high political importance,1.0,,,2018,State institutions / political system,Data theft,Government / ministries,1,0,0,1,0,1.0,0.0,,-1.0958626829832387,-1.0788809422413372,-0.6023569253851326,-0.2697881705043288,-0.06830541603731805,-1.2936663622767581,-1.2185862248267252,-0.9246788779730947
1173,2018-12-30 00:00:00,Data theft & Doxing,Italy,State institutions / political system,Police,,1,Moderate - high political importance,1.0,,,2018,State institutions / political system,Data theft & Doxing,Police,1,0,0,0,0,1.0,0.0,,-1.0958626829832387,-1.0788809422413372,-0.6023569253851326,-1.5512819803998905,-0.06830541603731805,-1.2936663622767581,-1.2185862248267252,-0.9246788779730947
1142,2018-07-12 00:00:00,Data theft; Hijacking with Misuse,Italy,State institutions / political system,Military,,3,Moderate - high political importance,3.0,,,2018,State institutions / political system,Data theft,Military,1,0,0,1,0,9.0,0.0,,0.3960810329433623,0.3839312328778571,-0.6023569253851326,-0.2697881705043288,-0.06830541603731805,-1.2936663622767581,-1.2185862248267252,0.15185647714403833
1145,2018-08-26 00:00:00,Disruption,Spain,State institutions / political system; Critical infrastructure,"Other (e.g., embassies); Finance",,2,Moderate - high political importance,2.0,Not available,0.0,2018,State institutions / political system,Disruption,"Other (e.g., embassies)",1,-1,0,2,0,4.0,0.0,-2.2741541820626323,-0.3498908250199382,-0.34747485468174005,-0.6023569253851326,1.011705639391233,-0.06830541603731805,-3.1466784909481236,-1.2185862248267252,-0.5209781198041697
1454,2022-02-01 00:00:00,Data theft & Doxing,France,State institutions / political system,Government / ministries,,1,Moderate - high political importance,1.0,Not available,0.0,2022,State institutions / political system,Data theft & Doxing,Government / ministries,1,-1,0,0,0,1.0,0.0,-2.2741541820626323,-1.0958626829832387,-1.0788809422413372,-0.6023569253851326,-1.5512819803998905,-0.06830541603731805,-3.1466784909481236,-1.2185862248267252,-0.9246788779730947
1391,2021-11-01 00:00:00,Hijacking with Misuse,United States; Russia; China; India; United Kingdom; Ukraine; Poland; Czech Republic; United Arab Emirates; Germany,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition) - Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition) - Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition) - Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition) - Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition) - Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition) - Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition) - Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition) - Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition) - Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition), -  -  -  -  -  -  -  -  - ,,2,Moderate - high political importance,2.0,,,2021,Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition) - Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition) - Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition) - Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition) - Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition) - Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition) - Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition) - Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition) - Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition) - Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition),Hijacking with Misuse,-  -  -  -  -  -  -  -  -,1,0,0,0,0,4.0,0.0,,-0.3498908250199382,-0.34747485468174005,-0.6023569253851326,-1.5512819803998905,-0.06830541603731805,-1.2936663622767581,-1.2185862248267252,-0.5209781198041697
1382,2021-05-01 00:00:00,Hijacking without Misuse,"Korea, Republic of; Latvia",Social groups; Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition) - Social groups; Corporate Targets (corporate targets only coded if the respective company is not part of the critical infrastructure definition),Other social groups;  - Other social groups; ,,1,Moderate - high political importance,1.0,,,2021,Social groups,Hijacking without Misuse,Other social groups,1,0,0,0,0,1.0,0.0,,-1.0958626829832387,-1.0788809422413372,-0.6023569253851326,-1.5512819803998905,-0.06830541603731805,-1.2936663622767581,-1.2185862248267252,-0.9246788779730947
1361,2021-08-10 00:00:00,Data theft,France,State institutions / political system,Government / ministries,,1,Moderate - high political importance,1.0,,,2021,State institutions / political system,Data theft,Government / ministries,1,0,0,1,0,1.0,0.0,,-1.0958626829832387,-1.0788809422413372,-0.6023569253851326,-0.2697881705043288,-0.06830541603731805,-1.2936663622767581,-1.2185862248267252,-0.9246788779730947
1371,2021-08-01 00:00:00,Disruption,Germany,State institutions / political system,Election infrastructure / related systems,,1,Moderate - high political importance,1.0,,,2021,State institutions / political system,Disruption,Election infrastructure / related systems,1,0,0,2,0,1.0,0.0,,-1.0958626829832387,-1.0788809422413372,-0.6023569253851326,1.011705639391233,-0.06830541603731805,-1.2936663622767581,-1.2185862248267252,-0.9246788779730947
1374,2021-03-01 00:00:00,Data theft; Hijacking with Misuse,Russia; United States; Japan; Turkey; Taiwan; Vietnam; India; Afghanistan; Lithuania; Nepal,State institutions / political system; Critical infrastructure; Critical infrastructure - State institutions / political system; Critical infrastructure; Critical infrastructure - State institutions / political system; Critical infrastructure; Critical infrastructure - State institutions / political system; Critical infrastructure; Critical infrastructure - State institutions / political system; Critical infrastructure; Critical infrastructure - State institutions / political system; Critical infrastructure; Critical infrastructure - State institutions / political system; Critical infrastructure; Critical infrastructure - State institutions / political system; Critical infrastructure; Critical infrastructure - State institutions / political system; Critical infrastructure; Critical infrastructure - State institutions / political system; Critical infrastructure; Critical infrastructure,Government / ministries; Energy; Transportation - Government / ministries; Energy; Transportation - Government / ministries; Energy; Transportation - Government / ministries; Energy; Transportation - Government / ministries; Energy; Transportation - Government / ministries; Energy; Transportation - Government / ministries; Energy; Transportation - Government / ministries; Energy; Transportation - Government / ministries; Energy; Transportation - Government / ministries; Energy; Transportation,,3,Moderate - high political importance,3.0,,,2021,State institutions / political system,Data theft,Government / ministries,1,0,0,1,0,9.0,0.0,,0.3960810329433623,0.3839312328778571,-0.6023569253851326,-0.2697881705043288,-0.06830541603731805,-1.2936663622767581,-1.2185862248267252,0.15185647714403833
1414,2021-02-01 00:00:00,Data theft; Hijacking with Misuse,India; Singapore; Malaysia; Finland,Critical infrastructure - Critical infrastructure - Critical infrastructure - Critical infrastructure,Transportation - Transportation - Transportation - Transportation,,3,Moderate - high political importance,3.0,,0.0,2021,Critical infrastructure - Critical infrastructure - Critical infrastructure - Critical infrastructure,Data theft,Transportation - Transportation - Transportation - Transportation,1,0,0,1,0,9.0,0.0,-2.2741541820626323,0.3960810329433623,0.3839312328778571,-0.6023569253851326,-0.2697881705043288,-0.06830541603731805,-1.2936663622767581,-1.2185862248267252,0.15185647714403833
1406,2021-12-16 00:00:00,Disruption,Belgium,State institutions / political system,Government / ministries,,1,Moderate - high political importance,1.0,,0.0,2021,State institutions / political system,Disruption,Government / ministries,1,0,0,2,0,1.0,0.0,-2.2741541820626323,-1.0958626829832387,-1.0788809422413372,-0.6023569253851326,1.011705639391233,-0.06830541603731805,-1.2936663622767581,-1.2185862248267252,-0.9246788779730947
